16	841
142	843
135	844
145	846
138	847
94	849
11	850

16	846
142	848
135	849
145	851
138	852
94	854
11	855

16	851
142	853
135	854
145	856
138	857
94	859
11	860

16	856
142	858
135	859
145	861
138	862
94	864
11	865

16	861
142	863
135	864
145	866
138	867
94	869
11	870

16	866
142	868
135	869
145	871
138	872
94	874
11	875

16	871
142	873
135	874
145	876
138	877
94	879
11	880

16	876
142	878
135	879
145	881
138	882
94	884
11	885

16	881
142	883
135	884
145	886
138	887
94	889
11	890

16	886
142	888
135	889
145	891
138	892
94	894
11	895

16	891
142	893
135	894
145	896
138	897
94	899
11	900

16	896
142	898
135	899
145	901
138	902
94	904
11	905

16	901
142	903
135	904
145	906
138	907
94	909
11	910

16	906
142	908
135	909
145	911
138	912
94	914
11	915

16	911
142	913
135	914
145	916
138	917
94	919
11	920

16	916
142	918
135	919
145	921
138	922
94	924
11	925

16	921
142	923
135	924
145	926
138	927
94	929
11	930

16	926
142	928
135	929
145	931
138	932
94	934
11	935

16	931
142	933
135	934
145	936
138	937
94	939
11	940

16	936
142	938
135	939
145	941
138	942
94	944
11	945

16	941
142	943
135	944
145	946
138	947
94	949
11	950

16	946
142	948
135	949
145	951
138	952
94	954
11	955

16	951
142	953
135	954
145	956
138	957
94	959
11	960

16	956
142	958
135	959
145	961
138	962
94	964
11	965

11	840
11	841
96	843
146	844
147	845
148	847
149	849
20	850
150	852
151	853
8	856

11	845
11	846
96	848
146	849
147	850
148	852
149	854
20	855
150	857
151	858
8	861

11	850
11	851
96	853
146	854
147	855
148	857
149	859
20	860
150	862
151	863
8	866

11	855
11	856
96	858
146	859
147	860
148	862
149	864
20	865
150	867
151	868
8	871

11	860
11	861
96	863
146	864
147	865
148	867
149	869
20	870
150	872
151	873
8	876

11	865
11	866
96	868
146	869
147	870
148	872
149	874
20	875
150	877
151	878
8	881

11	870
11	871
96	873
146	874
147	875
148	877
149	879
20	880
150	882
151	883
8	886

11	875
11	876
96	878
146	879
147	880
148	882
149	884
20	885
150	887
151	888
8	891

11	880
11	881
96	883
146	884
147	885
148	887
149	889
20	890
150	892
151	893
8	896

11	885
11	886
96	888
146	889
147	890
148	892
149	894
20	895
150	897
151	898
8	901

11	890
11	891
96	893
146	894
147	895
148	897
149	899
20	900
150	902
151	903
8	906

11	895
11	896
96	898
146	899
147	900
148	902
149	904
20	905
150	907
151	908
8	911

11	900
11	901
96	903
146	904
147	905
148	907
149	909
20	910
150	912
151	913
8	916

11	905
11	906
96	908
146	909
147	910
148	912
149	914
20	915
150	917
151	918
8	921

11	910
11	911
96	913
146	914
147	915
148	917
149	919
20	920
150	922
151	923
8	926

11	915
11	916
96	918
146	919
147	920
148	922
149	924
20	925
150	927
151	928
8	931

11	920
11	921
96	923
146	924
147	925
148	927
149	929
20	930
150	932
151	933
8	936

11	925
11	926
96	928
146	929
147	930
148	932
149	934
20	935
150	937
151	938
8	941

11	930
11	931
96	933
146	934
147	935
148	937
149	939
20	940
150	942
151	943
8	946

11	935
11	936
96	938
146	939
147	940
148	942
149	944
20	945
150	947
151	948
8	951

11	940
11	941
96	943
146	944
147	945
148	947
149	949
20	950
150	952
151	953
8	956

11	945
11	946
96	948
146	949
147	950
148	952
149	954
20	955
150	957
151	958
8	961

11	950
11	951
96	953
146	954
147	955
148	957
149	959
20	960
150	962
151	963
8	966

11	955
11	956
96	958
146	959
147	960
148	962
149	964
20	965
150	967
151	968
8	971

8	841
8	841
159	842
153	844
154	845
119	847
155	848
156	850
157	852
16	854

8	846
8	846
159	847
153	849
154	850
119	852
155	853
156	855
157	857
16	859

8	851
8	851
159	852
153	854
154	855
119	857
155	858
156	860
157	862
16	864

8	856
8	856
159	857
153	859
154	860
119	862
155	863
156	865
157	867
16	869

8	861
8	861
159	862
153	864
154	865
119	867
155	868
156	870
157	872
16	874

8	866
8	866
159	867
153	869
154	870
119	872
155	873
156	875
157	877
16	879

8	871
8	871
159	872
153	874
154	875
119	877
155	878
156	880
157	882
16	884

8	876
8	876
159	877
153	879
154	880
119	882
155	883
156	885
157	887
16	889

8	881
8	881
159	882
153	884
154	885
119	887
155	888
156	890
157	892
16	894

8	886
8	886
159	887
153	889
154	890
119	892
155	893
156	895
157	897
16	899

8	891
8	891
159	892
153	894
154	895
119	897
155	898
156	900
157	902
16	904

8	896
8	896
159	897
153	899
154	900
119	902
155	903
156	905
157	907
16	909

8	901
8	901
159	902
153	904
154	905
119	907
155	908
156	910
157	912
16	914

8	906
8	906
159	907
153	909
154	910
119	912
155	913
156	915
157	917
16	919

8	911
8	911
159	912
153	914
154	915
119	917
155	918
156	920
157	922
16	924

8	916
8	916
159	917
153	919
154	920
119	922
155	923
156	925
157	927
16	929

8	921
8	921
159	922
153	924
154	925
119	927
155	928
156	930
157	932
16	934

8	926
8	926
159	927
153	929
154	930
119	932
155	933
156	935
157	937
16	939

8	931
8	931
159	932
153	934
154	935
119	937
155	938
156	940
157	942
16	944

8	936
8	936
159	937
153	939
154	940
119	942
155	943
156	945
157	947
16	949

8	941
8	941
159	942
153	944
154	945
119	947
155	948
156	950
157	952
16	954

8	946
8	946
159	947
153	949
154	950
119	952
155	953
156	955
157	957
16	959

8	951
8	951
159	952
153	954
154	955
119	957
155	958
156	960
157	962
16	964

8	956
8	956
159	957
153	959
154	960
119	962
155	963
156	965
157	967
16	969

